seed,strategy,N,k0,all_cleared,qualified_run,time_per_source_s,recovery_ray_m,supplement_count,b1plus_updates,b1plus_empty,chosen_template,movement_per_source_m,wall_s,case_sha256,action_log_sha256,movement_m,measurements,switches,clear_attempts,clear_successes,clear_failures,transport_retries,virtual_time_s
52000916,E11,12,8,True,True,238.48638291666668,0.0,5,0,0,6,890.3485813849503,2.323839000000021,86f7903ac0483c531fdac9278973f44475a8fc9b9cb6ac029863c92fa01d1b7f,e022227111cab2e8c94c8c75922c38d8ad3c91a2d5def492d7db8457f16a01d3,10684.182976619404,112,105,12,12,0,0,2861.836595
52000916,J,12,8,True,True,224.398945,0.0,5,40,0,6,822.4113914730707,0.6407208999999057,86f7903ac0483c531fdac9278973f44475a8fc9b9cb6ac029863c92fa01d1b7f,3267c071ef777a98a769740477bdcad847179c5a54b307f4384c533a8ac9ef50,9868.936697676849,111,104,12,12,0,0,2692.78734
52000916,M,12,8,True,True,224.398945,0.0,5,40,0,6,822.4113914730707,0.6509525999999823,86f7903ac0483c531fdac9278973f44475a8fc9b9cb6ac029863c92fa01d1b7f,4dcd4e42475bdfcc7a16b10760f79a8818b887179d8e49ae8474960d02a0fc5c,9868.936697676849,111,104,12,12,0,0,2692.78734
52000917,E11,13,4,True,True,246.80722938461537,35.00000000000002,3,0,0,6,937.1130700666913,1.2303995999999415,46c77847d5fd2cdae3cd6449a477e5148ada11df34305bb653877334217acf4f,968d1d1509c86d8898ef0522b857dd113acb1ea0855819b37b6bbd613228ae0d,12182.469910866987,119,109,14,13,1,0,3208.493982
52000917,J,13,4,True,True,241.3778563076923,69.99999999999993,3,50,0,6,901.1200506075986,0.8443879000000152,46c77847d5fd2cdae3cd6449a477e5148ada11df34305bb653877334217acf4f,cf2839e4e0f8c0675cff9a6e67ed0e87a305a459ef4b4a63aad45a9c5bc7de9e,11714.560657898783,122,114,15,13,2,0,3137.912132
52000917,M,13,4,True,True,241.3778563076923,69.99999999999993,3,50,0,6,901.1200506075986,0.8228090000000066,46c77847d5fd2cdae3cd6449a477e5148ada11df34305bb653877334217acf4f,7a7ceb553da94107b400a4c2e950abb4aa95289223e24d6f2c308b5d413eb7d6,11714.560657898783,122,114,15,13,2,0,3137.912132
52000921,E11,10,4,True,True,327.91983799999997,0.0,4,0,0,6,1249.5991898108016,1.368477299999995,b9b349fb34098f670ac6d30b6d9d77a97ccc31ebeaef6a8dc4a222794d66182e,e9b487c35078ebc4de1944f73fc78a4a38820c5e9a54d9baef83ea3bda606d79,12495.991898108015,123,115,10,10,0,0,3279.19838
52000921,J,10,4,True,True,300.0464609,0.0,6,33,0,6,1121.2323042673956,0.6063321999999971,b9b349fb34098f670ac6d30b6d9d77a97ccc31ebeaef6a8dc4a222794d66182e,3ace992ff2545999c976f1fced6442d59a6c03717c8a8c1c515b71f43ca1a8a1,11212.323042673957,119,113,10,10,0,0,3000.464609
52000921,M,10,4,True,True,300.0464609,0.0,6,33,0,6,1121.2323042673956,0.5813272000000325,b9b349fb34098f670ac6d30b6d9d77a97ccc31ebeaef6a8dc4a222794d66182e,4f84cd34b52bc9ad459ba2eaf1acafa254161591764e1bbc4347f259c7320d06,11212.323042673957,119,113,10,10,0,0,3000.464609
52000919,E11,15,6,True,True,248.98722506666667,69.99999999999989,5,0,0,6,975.2694585072225,2.229308899999978,ffd97410420062d822279e6b85805eeb81c3c880559d04fda46b8593458c5817,5ec8fa1cce18c432079f7bd2f1febe5c02deed58829c1ec21455bd067a187468,14629.041877608337,124,108,17,15,2,0,3734.808376
52000919,J,15,6,True,True,218.78736753333334,70.0000000000001,5,57,0,6,840.9368376634121,1.0540021999998999,ffd97410420062d822279e6b85805eeb81c3c880559d04fda46b8593458c5817,61de99de23de28638f240c7010b889cee4519a3a0db8082dba460eb580fd3af2,12614.052564951182,116,98,17,15,2,0,3281.810513
52000919,M,15,6,True,True,218.25665486666668,70.0000000000001,4,56,0,6,840.2832743677795,0.9530171999999766,ffd97410420062d822279e6b85805eeb81c3c880559d04fda46b8593458c5817,597e2062c254d8e68ba7522847757c7cac840ef7f318f5fe47f5d5b52adae652,12604.249115516694,115,97,17,15,2,0,3273.849823
52000918,E11,14,3,True,True,284.921458,35.00000000000009,6,0,0,6,1099.6072900447741,1.9637003000000277,3848a4ab7f87821c0f60f0c77c48ca17bb7ebc2a9648cb2eebcd45ea30a950b9,3cff61357aea47c61c2d2416acd272aae50064598a0662ec6ad94dfb4984fe26,15394.502060626837,143,122,15,14,1,0,3988.900412
52000918,J,14,3,True,True,274.82696585714285,35.00000000000009,9,61,0,6,1045.5634005599393,1.6384524999999712,3848a4ab7f87821c0f60f0c77c48ca17bb7ebc2a9648cb2eebcd45ea30a950b9,72569b111aa5caeb09d291defd09f865035682e8660d03d208d849c221b6d831,14637.88760783915,144,127,15,14,1,0,3847.577522
52000918,M,14,3,True,True,274.82696585714285,35.00000000000009,9,61,0,6,1045.5634005599393,1.453982500000052,3848a4ab7f87821c0f60f0c77c48ca17bb7ebc2a9648cb2eebcd45ea30a950b9,c5c978d4fc6c9f136dbf3ee57be20d1626fcae6c48634c15d82a61d2f3fa43a5,14637.88760783915,144,127,15,14,1,0,3847.577522
52000920,E11,16,7,True,True,260.1395360625,0.0,8,0,0,6,1066.3226801897001,2.5967309000000114,5778d4fcf8e02e4923c304b059d1de8e09c050f41918d658d0023dc8551d7e5f,4afb10b72cd8e367e44504fb2eb12ee472104720e32b7989a49b5b4b3bcb1b34,17061.162883035202,113,105,16,16,0,0,4162.232577
52000920,J,16,7,True,True,247.0905754375,35.00000000000001,9,52,0,6,1005.4528771680991,0.9161960999999792,5778d4fcf8e02e4923c304b059d1de8e09c050f41918d658d0023dc8551d7e5f,e17763654d52938dc00a8d42fe2950be6ecefdcf3e40994c6766b3b6496ddef9,16087.246034689586,110,103,17,16,1,0,3953.449207
52000920,M,16,7,True,True,207.946084875,104.99999999999979,7,64,0,6,826.2929243233168,1.2021213000000444,5778d4fcf8e02e4923c304b059d1de8e09c050f41918d658d0023dc8551d7e5f,4e09f89bfd305a106ef929d30ab5153921c9f5b1e1094a4c9c0a2608d975ee9a,13220.686789173069,102,84,19,16,3,0,3327.137358
52000922,E11,11,4,True,True,282.357586,35.0,3,0,0,6,1058.151566523944,1.1898599999999533,d9266a31bfbbf05caae8627edf1ce080b522a9a53c3e61f331cd4bdf32bd41b1,1302fd3d56b731f918586a9664f8c8a912c8641f593219192acff7952a1cb3ec,11639.667231763384,121,115,12,11,1,0,3105.933446
52000922,J,11,4,True,True,278.709604,70.00000000000007,4,40,0,6,1033.5480202197439,0.6775794999999789,d9266a31bfbbf05caae8627edf1ce080b522a9a53c3e61f331cd4bdf32bd41b1,9599bea8512d30f28e74223a228daa342e433ac0334a3c95b17ef25d596967ae,11369.028222417182,124,111,13,11,2,0,3065.805644
52000922,M,11,4,True,True,278.25242227272724,70.0000000000001,3,39,0,6,1033.5348387818142,0.6217894000000115,d9266a31bfbbf05caae8627edf1ce080b522a9a53c3e61f331cd4bdf32bd41b1,d1f24ce321bb891ae501e95268626ad189073477980dd3e0434b6ed82eb9da63,11368.883226599955,123,111,13,11,2,0,3060.776645
52000923,E11,12,2,True,True,312.2882335,0.0,5,0,0,6,1224.3578343380827,1.3369020000000091,8177eeca9176e5a114df06d408a1c3c4c126ed67a90add60612dfc51d94941de,03391079c631e62139687e34daef56d65e1105f6706a1ce41dc19e0bd3928644,14692.294012056993,126,119,12,12,0,0,3747.458802
52000923,J,12,2,True,True,288.17024258333333,105.00000000000014,6,39,0,6,1090.4345462897768,0.6766086999999743,8177eeca9176e5a114df06d408a1c3c4c126ed67a90add60612dfc51d94941de,5a02652cf6a5e809dfcd1943305ced1fb81c07bd1f5e019a1a187c4001b73857,13085.214555477321,130,122,15,12,3,0,3458.042911
52000923,M,12,2,True,True,288.17024258333333,105.00000000000014,6,39,0,6,1090.4345462897768,0.6280574999999544,8177eeca9176e5a114df06d408a1c3c4c126ed67a90add60612dfc51d94941de,7d8a19819f6a86b833b0627873cee5095d273a786a25f51e7adf81ef1b571208,13085.214555477321,130,122,15,12,3,0,3458.042911
52000924,E11,13,5,True,True,247.0485676153846,0.0,5,0,0,6,965.6274535649961,1.4465663999999379,de8344dc0817ddb6df1fadfdb1fb7cab3692b43d68cae315fa2fb864a5f38b4a,c8bb8af0b55bcf7a1371d5e6a3c2c9adf7e3b0f68ea144c3a1fbbee992389018,12553.15689634495,107,101,13,13,0,0,3211.631379
52000924,J,13,5,True,True,239.25869484615384,0.0,5,40,0,6,922.4473204066284,0.5816323000000239,de8344dc0817ddb6df1fadfdb1fb7cab3692b43d68cae315fa2fb864a5f38b4a,b4211d11b143abe68e594c25873319ba8a666f6192667329a3f95ee22332b5c9,11991.815165286169,109,102,13,13,0,0,3110.363033
52000924,M,13,5,True,True,239.25869484615384,0.0,5,40,0,6,922.4473204066284,0.6216693000000078,de8344dc0817ddb6df1fadfdb1fb7cab3692b43d68cae315fa2fb864a5f38b4a,b0efcaa333aaacd58646c80620e4160432bf18eda9fb58c53b1486a4e145f160,11991.815165286169,109,102,13,13,0,0,3110.363033
52000925,E11,14,5,True,True,255.38659635714288,0.0,5,0,0,6,1005.1472673487027,2.2286897999999837,8b5c6b36c77d6b895715aa630c3445cb6b1de03ed527040030d133c6dee2d8bd,43bcbf9db89bcdb2c32218ddff72b3bba0901deca69674a338b2d132742f9d8a,14072.061742881839,117,106,14,14,0,0,3575.412349
52000925,J,14,5,True,True,255.00461364285712,105.00000000000011,7,59,0,6,963.237353886592,1.0089998999999352,8b5c6b36c77d6b895715aa630c3445cb6b1de03ed527040030d133c6dee2d8bd,dae14f6523bae3e1e23b665786ffc405a3247816b97ce4f53a731a0ea9b4f5d5,13485.322954412288,135,119,17,14,3,0,3570.064591
52000925,M,14,5,True,True,241.84247871428573,105.00000000000014,6,57,0,6,902.0695365553347,0.9567346000000043,8b5c6b36c77d6b895715aa630c3445cb6b1de03ed527040030d133c6dee2d8bd,57c993affec5948ee2dc595a9095760cf24b5cd6a93056802bbe47386702043b,12628.973511774686,133,116,17,14,3,0,3385.794702
52000928,E11,10,6,True,True,311.5606054,35.00000000000002,4,0,0,6,1205.3030268637408,2.3380640000000312,09f9a1e305b494b38137b32f5c493ac09a833a3ff9ff8432ef3eec8057543462,4340ed081ec92f4b39d3cd848813d2e6c09c6e3dad37a9cb1d0e240b02385e6f,12053.030268637407,110,102,11,10,1,0,3115.606054
52000928,J,10,6,True,True,298.48163370000003,35.00000000000002,4,32,0,6,1139.408168441449,0.5407976999999846,09f9a1e305b494b38137b32f5c493ac09a833a3ff9ff8432ef3eec8057543462,5609eca717d851e54be1c3476686c57bcf23335eb261b595cc365707ec36e1d1,11394.081684414492,110,103,11,10,1,0,2984.816337
