seed,strategy,N,k0,chosen_template,E11_rotation,E12_rotation,qualified_pair,E11_time_per_source_s,E12_time_per_source_s,delta_time_per_source_s,delta_total_virtual_s,delta_movement_m,delta_measurements,delta_switches,delta_clear_attempts,delta_clear_failures,E11_movement_s,E12_movement_s,delta_movement_s,E11_measurement_s,E12_measurement_s,delta_measurement_s,E11_switch_s,E12_switch_s,delta_switch_s,E11_clear_success_s,E12_clear_success_s,delta_clear_success_s,E11_clear_failure_s,E12_clear_failure_s,delta_clear_failure_s
27182896,T6,16,7,7,5,35,True,231.8621869375,250.0376956875,18.175508749999977,290.80813999999964,614.0407013839103,29,26,-1,-1,3076.794990802351,3199.6031310791327,122.80814027678161,465.0,610.0,145.0,82.0,108.0,26.0,80.0,80.0,0.0,6.0,3.0,-3.0
27182897,T2,10,3,7,20,35,True,319.0925388,325.8291391,6.7366003000000205,67.36600300000009,16.830011651301902,11,9,0,0,2406.9253884919735,2410.291390822235,3.366002330261381,620.0,675.0,55.0,114.0,123.0,9.0,50.0,50.0,0.0,0.0,0.0,0.0
27182897,T4,10,3,6,20,20,True,319.0925388,319.0925388,0.0,0.0,0.0,0,0,0,0,2406.9253884919735,2406.9253884919735,0.0,620.0,620.0,0.0,114.0,114.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0
27182897,T6,10,3,6,20,20,True,319.0925388,319.0925388,0.0,0.0,0.0,0,0,0,0,2406.9253884919735,2406.9253884919735,0.0,620.0,620.0,0.0,114.0,114.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0
27182898,T2,11,8,7,25,45,True,250.91331445454546,255.74438590909088,4.831071454545423,53.141785999999684,-284.29107098633176,19,18,-1,-1,2032.046459188709,1975.1882449914424,-56.858214197266534,560.0,655.0,95.0,104.0,122.0,18.0,55.0,55.0,0.0,9.0,6.0,-3.0
27182898,T4,11,8,7,25,45,True,250.91331445454546,255.74438590909088,4.831071454545423,53.141785999999684,-284.29107098633176,19,18,-1,-1,2032.046459188709,1975.1882449914424,-56.858214197266534,560.0,655.0,95.0,104.0,122.0,18.0,55.0,55.0,0.0,9.0,6.0,-3.0
27182898,T6,11,8,7,25,45,True,250.91331445454546,255.74438590909088,4.831071454545423,53.141785999999684,-284.29107098633176,19,18,-1,-1,2032.046459188709,1975.1882449914424,-56.858214197266534,560.0,655.0,95.0,104.0,122.0,18.0,55.0,55.0,0.0,9.0,6.0,-3.0
27182899,T2,12,10,7,10,30,True,229.07563491666667,242.0449391666667,12.969304250000022,155.63165100000015,468.15825578103613,10,9,1,1,2007.9076192385978,2101.5392703948046,93.63165115620677,570.0,620.0,50.0,105.0,114.0,9.0,60.0,60.0,0.0,6.0,9.0,3.0
27182899,T4,12,10,7,10,30,True,229.07563491666667,242.0449391666667,12.969304250000022,155.63165100000015,468.15825578103613,10,9,1,1,2007.9076192385978,2101.5392703948046,93.63165115620677,570.0,620.0,50.0,105.0,114.0,9.0,60.0,60.0,0.0,6.0,9.0,3.0
27182899,T6,12,10,7,10,30,True,229.07563491666667,242.0449391666667,12.969304250000022,155.63165100000015,468.15825578103613,10,9,1,1,2007.9076192385978,2101.5392703948046,93.63165115620677,570.0,620.0,50.0,105.0,114.0,9.0,60.0,60.0,0.0,6.0,9.0,3.0
27182900,T2,13,4,7,15,10,True,271.09214576923074,256.2760473076923,-14.816098461538445,-192.60927999999967,-1368.04640373849,15,15,-3,-3,2693.1978953399675,2419.588614592269,-273.60928074769845,640.0,715.0,75.0,117.0,132.0,15.0,65.0,65.0,0.0,9.0,0.0,-9.0
27182900,T4,13,4,7,15,10,True,271.09214576923074,256.2760473076923,-14.816098461538445,-192.60927999999967,-1368.04640373849,15,15,-3,-3,2693.1978953399675,2419.588614592269,-273.60928074769845,640.0,715.0,75.0,117.0,132.0,15.0,65.0,65.0,0.0,9.0,0.0,-9.0
27182900,T6,13,4,6,15,15,True,271.09214576923074,271.09214576923074,0.0,0.0,0.0,0,0,0,0,2693.1978953399675,2693.1978953399675,0.0,640.0,640.0,0.0,117.0,117.0,0.0,65.0,65.0,0.0,9.0,9.0,0.0
27182901,T2,14,7,7,40,15,True,271.37028492857144,241.93466307142856,-29.435621857142877,-412.0987060000002,-2275.493526984803,7,5,1,1,3046.1839888330787,2591.0852834361176,-455.0987053969611,580.0,615.0,35.0,103.0,108.0,5.0,70.0,70.0,0.0,0.0,3.0,3.0
27182901,T4,14,7,7,40,15,True,271.37028492857144,241.93466307142856,-29.435621857142877,-412.0987060000002,-2275.493526984803,7,5,1,1,3046.1839888330787,2591.0852834361176,-455.0987053969611,580.0,615.0,35.0,103.0,108.0,5.0,70.0,70.0,0.0,0.0,3.0,3.0
27182901,T6,14,7,7,40,15,True,271.37028492857144,241.93466307142856,-29.435621857142877,-412.0987060000002,-2275.493526984803,7,5,1,1,3046.1839888330787,2591.0852834361176,-455.0987053969611,580.0,615.0,35.0,103.0,108.0,5.0,70.0,70.0,0.0,0.0,3.0,3.0
27182902,T2,15,7,7,15,10,True,231.58928546666667,239.83640366666665,8.247118199999989,123.70677299999988,453.5338656501626,2,2,7,7,2680.839282337923,2771.5460554679553,90.70677313003216,610.0,620.0,10.0,108.0,110.0,2.0,75.0,75.0,0.0,0.0,21.0,21.0
27182902,T4,15,7,7,15,10,True,231.58928546666667,239.83640366666665,8.247118199999989,123.70677299999988,453.5338656501626,2,2,7,7,2680.839282337923,2771.5460554679553,90.70677313003216,610.0,620.0,10.0,108.0,110.0,2.0,75.0,75.0,0.0,0.0,21.0,21.0
27182902,T6,15,7,7,15,10,True,231.58928546666667,239.83640366666665,8.247118199999989,123.70677299999988,453.5338656501626,2,2,7,7,2680.839282337923,2771.5460554679553,90.70677313003216,610.0,620.0,10.0,108.0,110.0,2.0,75.0,75.0,0.0,0.0,21.0,21.0
27182903,T2,16,7,7,30,10,True,243.7795965625,224.6296133125,-19.14998324999999,-306.39973199999986,-1861.9986602764475,13,1,0,0,3191.4735454078495,2819.0738133525583,-372.3997320552912,525.0,590.0,65.0,98.0,99.0,1.0,80.0,80.0,0.0,6.0,6.0,0.0
27182903,T4,16,7,7,30,10,True,243.7795965625,224.6296133125,-19.14998324999999,-306.39973199999986,-1861.9986602764475,13,1,0,0,3191.4735454078495,2819.0738133525583,-372.3997320552912,525.0,590.0,65.0,98.0,99.0,1.0,80.0,80.0,0.0,6.0,6.0,0.0
27182903,T6,16,7,7,30,10,True,243.7795965625,224.6296133125,-19.14998324999999,-306.39973199999986,-1861.9986602764475,13,1,0,0,3191.4735454078495,2819.0738133525583,-372.3997320552912,525.0,590.0,65.0,98.0,99.0,1.0,80.0,80.0,0.0,6.0,6.0,0.0
27182904,T2,10,7,7,20,5,True,326.2848348,328.7334325,2.4485976999999934,24.48597699999982,-382.57011585250984,17,19,-1,-1,2529.8483481693083,2453.334324998805,-76.51402317050315,575.0,660.0,85.0,105.0,124.0,19.0,50.0,50.0,0.0,3.0,0.0,-3.0
27182904,T4,10,7,7,20,5,True,326.2848348,328.7334325,2.4485976999999934,24.48597699999982,-382.57011585250984,17,19,-1,-1,2529.8483481693083,2453.334324998805,-76.51402317050315,575.0,660.0,85.0,105.0,124.0,19.0,50.0,50.0,0.0,3.0,0.0,-3.0
27182904,T6,10,7,7,20,5,True,326.2848348,328.7334325,2.4485976999999934,24.48597699999982,-382.57011585250984,17,19,-1,-1,2529.8483481693083,2453.334324998805,-76.51402317050315,575.0,660.0,85.0,105.0,124.0,19.0,50.0,50.0,0.0,3.0,0.0,-3.0
27182905,T2,11,5,7,15,20,True,283.1296223636364,271.85609654545453,-11.273525818181838,-124.0087840000001,-665.0439205317598,2,5,-2,-2,2312.4258461234267,2179.4170620170744,-133.00878410635232,625.0,635.0,10.0,116.0,121.0,5.0,55.0,55.0,0.0,6.0,0.0,-6.0
27182905,T4,11,5,7,15,20,True,283.1296223636364,271.85609654545453,-11.273525818181838,-124.0087840000001,-665.0439205317598,2,5,-2,-2,2312.4258461234267,2179.4170620170744,-133.00878410635232,625.0,635.0,10.0,116.0,121.0,5.0,55.0,55.0,0.0,6.0,0.0,-6.0
27182905,T6,11,5,6,15,15,True,283.1296223636364,283.1296223636364,0.0,0.0,0.0,0,0,0,0,2312.4258461234267,2312.4258461234267,0.0,625.0,625.0,0.0,116.0,116.0,0.0,55.0,55.0,0.0,6.0,6.0,0.0
27182906,T2,12,3,7,35,50,True,312.720376,326.9401185,14.219742499999995,170.63691000000017,-126.81545336126874,34,32,-2,-2,2977.64451226108,2952.2814215888257,-25.363090672254202,600.0,770.0,170.0,109.0,141.0,32.0,60.0,60.0,0.0,6.0,0.0,-6.0
27182906,T4,12,3,6,35,35,True,312.720376,312.720376,0.0,0.0,0.0,0,0,0,0,2977.64451226108,2977.64451226108,0.0,600.0,600.0,0.0,109.0,109.0,0.0,60.0,60.0,0.0,6.0,6.0,0.0
27182906,T6,12,3,6,35,35,True,312.720376,312.720376,0.0,0.0,0.0,0,0,0,0,2977.64451226108,2977.64451226108,0.0,600.0,600.0,0.0,109.0,109.0,0.0,60.0,60.0,0.0,6.0,6.0,0.0
27182907,T2,13,4,7,25,35,True,318.2362223846154,304.77446323076924,-13.461759153846174,-175.00286900000037,-1180.0143479872186,10,11,0,0,3380.0708914535026,3144.0680218560574,-236.00286959744517,585.0,635.0,50.0,107.0,118.0,11.0,65.0,65.0,0.0,0.0,0.0,0.0
27182907,T4,13,4,7,25,35,True,318.2362223846154,304.77446323076924,-13.461759153846174,-175.00286900000037,-1180.0143479872186,10,11,0,0,3380.0708914535026,3144.0680218560574,-236.00286959744517,585.0,635.0,50.0,107.0,118.0,11.0,65.0,65.0,0.0,0.0,0.0,0.0
27182907,T6,13,4,6,25,25,True,318.2362223846154,318.2362223846154,0.0,0.0,0.0,0,0,0,0,3380.0708914535026,3380.0708914535026,0.0,585.0,585.0,0.0,107.0,107.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0
27182908,T2,14,5,7,15,0,True,291.34333192857144,252.71640592857145,-38.626926,-540.7769639999997,-3348.884822771335,21,24,0,0,3330.806647260487,2661.0296827062193,-669.7769645542676,570.0,675.0,105.0,105.0,129.0,24.0,70.0,70.0,0.0,3.0,3.0,0.0
27182908,T4,14,5,7,15,0,True,291.34333192857144,252.71640592857145,-38.626926,-540.7769639999997,-3348.884822771335,21,24,0,0,3330.806647260487,2661.0296827062193,-669.7769645542676,570.0,675.0,105.0,105.0,129.0,24.0,70.0,70.0,0.0,3.0,3.0,0.0
27182908,T6,14,5,6,15,15,True,291.34333192857144,291.34333192857144,0.0,0.0,0.0,0,0,0,0,3330.806647260487,3330.806647260487,0.0,570.0,570.0,0.0,105.0,105.0,0.0,70.0,70.0,0.0,3.0,3.0,0.0
27182909,T2,15,7,7,35,35,True,251.95115326666667,233.83053993333334,-18.120613333333324,-271.80920000000015,-2094.04600170083,25,22,0,0,3079.2672990526034,2660.4580987124364,-418.8092003401671,525.0,650.0,125.0,94.0,116.0,22.0,75.0,75.0,0.0,6.0,6.0,0.0
27182909,T4,15,7,7,35,35,True,251.95115326666667,233.83053993333334,-18.120613333333324,-271.80920000000015,-2094.04600170083,25,22,0,0,3079.2672990526034,2660.4580987124364,-418.8092003401671,525.0,650.0,125.0,94.0,116.0,22.0,75.0,75.0,0.0,6.0,6.0,0.0
27182909,T6,15,7,7,35,35,True,251.95115326666667,233.83053993333334,-18.120613333333324,-271.80920000000015,-2094.04600170083,25,22,0,0,3079.2672990526034,2660.4580987124364,-418.8092003401671,525.0,650.0,125.0,94.0,116.0,22.0,75.0,75.0,0.0,6.0,6.0,0.0
27182910,T2,16,5,7,30,50,True,241.207687625,236.0359553125,-5.171732312500012,-82.7477170000002,-1058.7385818796647,19,25,3,3,3128.3230016784037,2916.5752853024724,-211.7477163759313,550.0,645.0,95.0,92.0,117.0,25.0,80.0,80.0,0.0,9.0,18.0,9.0
27182910,T4,16,5,7,30,50,True,241.207687625,236.0359553125,-5.171732312500012,-82.7477170000002,-1058.7385818796647,19,25,3,3,3128.3230016784037,2916.5752853024724,-211.7477163759313,550.0,645.0,95.0,92.0,117.0,25.0,80.0,80.0,0.0,9.0,18.0,9.0
27182910,T6,16,5,6,30,30,True,241.207687625,241.207687625,0.0,0.0,0.0,0,0,0,0,3128.3230016784037,3128.3230016784037,0.0,550.0,550.0,0.0,92.0,92.0,0.0,80.0,80.0,0.0,9.0,9.0,0.0
27182911,T2,10,9,7,30,50,True,265.31009290000003,276.8003382,11.49024529999997,114.9024529999997,134.5122660649904,16,11,-1,-1,1901.1009286630485,1928.0033818760464,26.902453212997898,585.0,665.0,80.0,111.0,122.0,11.0,50.0,50.0,0.0,6.0,3.0,-3.0
27182911,T4,10,9,7,30,50,True,265.31009290000003,276.8003382,11.49024529999997,114.9024529999997,134.5122660649904,16,11,-1,-1,1901.1009286630485,1928.0033818760464,26.902453212997898,585.0,665.0,80.0,111.0,122.0,11.0,50.0,50.0,0.0,6.0,3.0,-3.0
27182911,T6,10,9,7,30,50,True,265.31009290000003,276.8003382,11.49024529999997,114.9024529999997,134.5122660649904,16,11,-1,-1,1901.1009286630485,1928.0033818760464,26.902453212997898,585.0,665.0,80.0,111.0,122.0,11.0,50.0,50.0,0.0,6.0,3.0,-3.0
27182912,T2,11,3,7,10,5,True,338.33934663636364,327.43590163636367,-10.903444999999977,-119.93789500000003,-774.6894722747056,5,7,1,1,2920.7328127656588,2765.7949183107185,-154.9378944549403,630.0,655.0,25.0,116.0,123.0,7.0,55.0,55.0,0.0,0.0,3.0,3.0
27182912,T4,11,3,6,10,10,True,338.33934663636364,338.33934663636364,0.0,0.0,0.0,0,0,0,0,2920.7328127656588,2920.7328127656588,0.0,630.0,630.0,0.0,116.0,116.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0
27182912,T6,11,3,6,10,10,True,338.33934663636364,338.33934663636364,0.0,0.0,0.0,0,0,0,0,2920.7328127656588,2920.7328127656588,0.0,630.0,630.0,0.0,116.0,116.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0
27182913,T2,12,5,7,0,5,True,264.29664983333333,261.83027,-2.466379833333349,-29.59655799999973,-607.9827911736502,16,12,0,0,2442.5597981095357,2320.963239874807,-121.59655823472849,565.0,645.0,80.0,104.0,116.0,12.0,60.0,60.0,0.0,0.0,0.0,0.0
27182913,T4,12,5,7,0,5,True,264.29664983333333,261.83027,-2.466379833333349,-29.59655799999973,-607.9827911736502,16,12,0,0,2442.5597981095357,2320.963239874807,-121.59655823472849,565.0,645.0,80.0,104.0,116.0,12.0,60.0,60.0,0.0,0.0,0.0,0.0
27182913,T6,12,5,6,0,0,True,264.29664983333333,264.29664983333333,0.0,0.0,0.0,0,0,0,0,2442.5597981095357,2442.5597981095357,0.0,565.0,565.0,0.0,104.0,104.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0
27182914,T2,13,4,7,10,0,True,262.44793623076924,295.36373515384616,32.91579892307692,427.9053859999999,1814.5269300898162,11,10,0,0,2663.8231714095014,3026.728557427463,362.9053860179615,575.0,630.0,55.0,102.0,112.0,10.0,65.0,65.0,0.0,6.0,6.0,0.0
27182914,T4,13,4,7,10,0,True,262.44793623076924,295.36373515384616,32.91579892307692,427.9053859999999,1814.5269300898162,11,10,0,0,2663.8231714095014,3026.728557427463,362.9053860179615,575.0,630.0,55.0,102.0,112.0,10.0,65.0,65.0,0.0,6.0,6.0,0.0
27182914,T6,13,4,6,10,10,True,262.44793623076924,262.44793623076924,0.0,0.0,0.0,0,0,0,0,2663.8231714095014,2663.8231714095014,0.0,575.0,575.0,0.0,102.0,102.0,0.0,65.0,65.0,0.0,6.0,6.0,0.0
27182915,T2,14,8,7,55,5,True,268.0274524285714,258.3802897857143,-9.647162642857097,-135.06027700000004,-1280.3013850361858,21,19,-1,-1,3077.384334204842,2821.324057197604,-256.06027700723826,510.0,615.0,105.0,89.0,108.0,19.0,70.0,70.0,0.0,6.0,3.0,-3.0
27182915,T4,14,8,7,55,5,True,268.0274524285714,258.3802897857143,-9.647162642857097,-135.06027700000004,-1280.3013850361858,21,19,-1,-1,3077.384334204842,2821.324057197604,-256.06027700723826,510.0,615.0,105.0,89.0,108.0,19.0,70.0,70.0,0.0,6.0,3.0,-3.0
27182915,T6,14,8,7,55,5,True,268.0274524285714,258.3802897857143,-9.647162642857097,-135.06027700000004,-1280.3013850361858,21,19,-1,-1,3077.384334204842,2821.324057197604,-256.06027700723826,510.0,615.0,105.0,89.0,108.0,19.0,70.0,70.0,0.0,6.0,3.0,-3.0
27182916,T2,15,8,7,50,20,True,250.8555516,231.52602446666666,-19.329527133333357,-289.9429070000001,-1659.7145320835425,7,4,1,1,3029.8332737534797,2697.8903673367713,-331.9429064167084,550.0,585.0,35.0,105.0,109.0,4.0,75.0,75.0,0.0,3.0,6.0,3.0
27182916,T4,15,8,7,50,20,True,250.8555516,231.52602446666666,-19.329527133333357,-289.9429070000001,-1659.7145320835425,7,4,1,1,3029.8332737534797,2697.8903673367713,-331.9429064167084,550.0,585.0,35.0,105.0,109.0,4.0,75.0,75.0,0.0,3.0,6.0,3.0
27182916,T6,15,8,7,50,20,True,250.8555516,231.52602446666666,-19.329527133333357,-289.9429070000001,-1659.7145320835425,7,4,1,1,3029.8332737534797,2697.8903673367713,-331.9429064167084,550.0,585.0,35.0,105.0,109.0,4.0,75.0,75.0,0.0,3.0,6.0,3.0
27182917,T2,16,11,7,0,10,True,241.854225875,230.113811125,-11.740414749999985,-187.84663599999976,-1354.233183840659,14,10,1,1,3124.667614441526,2853.8209776733956,-270.84663676813034,565.0,635.0,70.0,100.0,110.0,10.0,80.0,80.0,0.0,0.0,3.0,3.0
27182917,T4,16,11,7,0,10,True,241.854225875,230.113811125,-11.740414749999985,-187.84663599999976,-1354.233183840659,14,10,1,1,3124.667614441526,2853.8209776733956,-270.84663676813034,565.0,635.0,70.0,100.0,110.0,10.0,80.0,80.0,0.0,0.0,3.0,3.0
27182917,T6,16,11,7,0,10,True,241.854225875,230.113811125,-11.740414749999985,-187.84663599999976,-1354.233183840659,14,10,1,1,3124.667614441526,2853.8209776733956,-270.84663676813034,565.0,635.0,70.0,100.0,110.0,10.0,80.0,80.0,0.0,0.0,3.0,3.0
27182918,T2,10,5,7,0,40,True,290.8323149,310.05363769999997,19.221322799999996,192.21322800000007,516.0661404475413,13,18,2,2,2150.3231492456666,2253.536377335175,103.21322808950845,595.0,660.0,65.0,107.0,125.0,18.0,50.0,50.0,0.0,6.0,12.0,6.0
27182918,T4,10,5,7,0,40,True,290.8323149,310.05363769999997,19.221322799999996,192.21322800000007,516.0661404475413,13,18,2,2,2150.3231492456666,2253.536377335175,103.21322808950845,595.0,660.0,65.0,107.0,125.0,18.0,50.0,50.0,0.0,6.0,12.0,6.0
27182918,T6,10,5,6,0,0,True,290.8323149,290.8323149,0.0,0.0,0.0,0,0,0,0,2150.3231492456666,2150.3231492456666,0.0,595.0,595.0,0.0,107.0,107.0,0.0,50.0,50.0,0.0,6.0,6.0,0.0
27182919,T2,11,8,7,30,45,True,270.0137587272727,304.534834,34.52107527272727,379.73182799999995,1608.6591400509078,9,13,0,0,2207.1513464256577,2528.883174435841,321.7318280101831,595.0,640.0,45.0,110.0,123.0,13.0,55.0,55.0,0.0,3.0,3.0,0.0
27182919,T4,11,8,7,30,45,True,270.0137587272727,304.534834,34.52107527272727,379.73182799999995,1608.6591400509078,9,13,0,0,2207.1513464256577,2528.883174435841,321.7318280101831,595.0,640.0,45.0,110.0,123.0,13.0,55.0,55.0,0.0,3.0,3.0,0.0
27182919,T6,11,8,7,30,45,True,270.0137587272727,304.534834,34.52107527272727,379.73182799999995,1608.6591400509078,9,13,0,0,2207.1513464256577,2528.883174435841,321.7318280101831,595.0,640.0,45.0,110.0,123.0,13.0,55.0,55.0,0.0,3.0,3.0,0.0
27182920,T2,12,5,7,20,5,True,280.47820575,327.04401633333333,46.56581058333336,558.7897270000003,2623.948634453269,5,9,0,0,2573.7384689962114,3098.528195886866,524.7897268906545,620.0,645.0,25.0,112.0,121.0,9.0,60.0,60.0,0.0,0.0,0.0,0.0
27182920,T4,12,5,7,20,5,True,280.47820575,327.04401633333333,46.56581058333336,558.7897270000003,2623.948634453269,5,9,0,0,2573.7384689962114,3098.528195886866,524.7897268906545,620.0,645.0,25.0,112.0,121.0,9.0,60.0,60.0,0.0,0.0,0.0,0.0
27182920,T6,12,5,6,20,20,True,280.47820575,280.47820575,0.0,0.0,0.0,0,0,0,0,2573.7384689962114,2573.7384689962114,0.0,620.0,620.0,0.0,112.0,112.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0
27182921,T2,13,5,7,35,30,True,252.77530184615384,242.80879361538462,-9.966508230769222,-129.5646069999998,-1067.8230331794457,14,8,2,2,2447.078923697643,2233.514317061754,-213.56460663588905,650.0,720.0,70.0,121.0,129.0,8.0,65.0,65.0,0.0,3.0,9.0,6.0
27182921,T4,13,5,7,35,30,True,252.77530184615384,242.80879361538462,-9.966508230769222,-129.5646069999998,-1067.8230331794457,14,8,2,2,2447.078923697643,2233.514317061754,-213.56460663588905,650.0,720.0,70.0,121.0,129.0,8.0,65.0,65.0,0.0,3.0,9.0,6.0
27182921,T6,13,5,6,35,35,True,252.77530184615384,252.77530184615384,0.0,0.0,0.0,0,0,0,0,2447.078923697643,2447.078923697643,0.0,650.0,650.0,0.0,121.0,121.0,0.0,65.0,65.0,0.0,3.0,3.0,0.0
27182922,T2,14,4,7,40,40,True,250.54998521428573,252.87772035714286,2.3277351428571365,32.58829199999991,517.9414599206502,-12,-14,1,1,2652.6997925609176,2756.2880845450463,103.58829198412877,665.0,605.0,-60.0,120.0,106.0,-14.0,70.0,70.0,0.0,0.0,3.0,3.0
27182922,T4,14,4,7,40,40,True,250.54998521428573,252.87772035714286,2.3277351428571365,32.58829199999991,517.9414599206502,-12,-14,1,1,2652.6997925609176,2756.2880845450463,103.58829198412877,665.0,605.0,-60.0,120.0,106.0,-14.0,70.0,70.0,0.0,0.0,3.0,3.0
27182922,T6,14,4,6,40,40,True,250.54998521428573,250.54998521428573,0.0,0.0,0.0,0,0,0,0,2652.6997925609176,2652.6997925609176,0.0,665.0,665.0,0.0,120.0,120.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0
27182923,T2,15,5,7,0,15,True,247.41579166666668,245.04672280000003,-2.3690688666666517,-35.53603299999986,-402.68016767035624,9,9,-3,-3,2962.2368753163955,2881.700841782324,-80.53603353407152,565.0,610.0,45.0,100.0,109.0,9.0,75.0,75.0,0.0,9.0,0.0,-9.0
27182923,T4,15,5,7,0,15,True,247.41579166666668,245.04672280000003,-2.3690688666666517,-35.53603299999986,-402.68016767035624,9,9,-3,-3,2962.2368753163955,2881.700841782324,-80.53603353407152,565.0,610.0,45.0,100.0,109.0,9.0,75.0,75.0,0.0,9.0,0.0,-9.0
27182923,T6,15,5,6,0,0,True,247.41579166666668,247.41579166666668,0.0,0.0,0.0,0,0,0,0,2962.2368753163955,2962.2368753163955,0.0,565.0,565.0,0.0,100.0,100.0,0.0,75.0,75.0,0.0,9.0,9.0,0.0
27182924,T2,16,11,7,5,50,True,235.5947500625,216.9596954375,-18.63505462500001,-298.16087400000015,-1475.8043712105646,0,0,-1,-1,3045.5160007905174,2750.3551265484057,-295.16087424211173,540.0,540.0,0.0,98.0,98.0,0.0,80.0,80.0,0.0,6.0,3.0,-3.0
27182924,T4,16,11,7,5,50,True,235.5947500625,216.9596954375,-18.63505462500001,-298.16087400000015,-1475.8043712105646,0,0,-1,-1,3045.5160007905174,2750.3551265484057,-295.16087424211173,540.0,540.0,0.0,98.0,98.0,0.0,80.0,80.0,0.0,6.0,3.0,-3.0
27182924,T6,16,11,7,5,50,True,235.5947500625,216.9596954375,-18.63505462500001,-298.16087400000015,-1475.8043712105646,0,0,-1,-1,3045.5160007905174,2750.3551265484057,-295.16087424211173,540.0,540.0,0.0,98.0,98.0,0.0,80.0,80.0,0.0,6.0,3.0,-3.0
27182925,T2,10,5,7,45,40,True,335.2658568,337.8680268,2.602170000000001,26.021700000000237,-289.8915035160662,15,15,-2,-2,2593.658568227061,2535.6802675238473,-57.97830070321379,595.0,670.0,75.0,108.0,123.0,15.0,50.0,50.0,0.0,6.0,0.0,-6.0
27182925,T4,10,5,7,45,40,True,335.2658568,337.8680268,2.602170000000001,26.021700000000237,-289.8915035160662,15,15,-2,-2,2593.658568227061,2535.6802675238473,-57.97830070321379,595.0,670.0,75.0,108.0,123.0,15.0,50.0,50.0,0.0,6.0,0.0,-6.0
27182925,T6,10,5,6,45,45,True,335.2658568,335.2658568,0.0,0.0,0.0,0,0,0,0,2593.658568227061,2593.658568227061,0.0,595.0,595.0,0.0,108.0,108.0,0.0,50.0,50.0,0.0,6.0,6.0,0.0
27182926,T2,11,7,7,55,10,True,261.33006890909087,279.21664736363635,17.886578454545486,196.75236300000006,8.76181240421829,32,32,1,1,2127.630758458786,2129.383120939631,1.7523624808450222,585.0,745.0,160.0,107.0,139.0,32.0,55.0,55.0,0.0,0.0,3.0,3.0
27182926,T4,11,7,7,55,10,True,261.33006890909087,279.21664736363635,17.886578454545486,196.75236300000006,8.76181240421829,32,32,1,1,2127.630758458786,2129.383120939631,1.7523624808450222,585.0,745.0,160.0,107.0,139.0,32.0,55.0,55.0,0.0,0.0,3.0,3.0
27182926,T6,11,7,7,55,10,True,261.33006890909087,279.21664736363635,17.886578454545486,196.75236300000006,8.76181240421829,32,32,1,1,2127.630758458786,2129.383120939631,1.7523624808450222,585.0,745.0,160.0,107.0,139.0,32.0,55.0,55.0,0.0,0.0,3.0,3.0
27182927,T2,12,10,7,30,15,True,246.36757775,235.88078741666666,-10.486790333333346,-125.84148400000004,-609.2074198225037,-2,0,2,2,2229.4109325351715,2107.5694485706713,-121.84148396450018,560.0,550.0,-10.0,104.0,104.0,0.0,60.0,60.0,0.0,3.0,9.0,6.0
27182927,T4,12,10,7,30,15,True,246.36757775,235.88078741666666,-10.486790333333346,-125.84148400000004,-609.2074198225037,-2,0,2,2,2229.4109325351715,2107.5694485706713,-121.84148396450018,560.0,550.0,-10.0,104.0,104.0,0.0,60.0,60.0,0.0,3.0,9.0,6.0
27182927,T6,12,10,7,30,15,True,246.36757775,235.88078741666666,-10.486790333333346,-125.84148400000004,-609.2074198225037,-2,0,2,2,2229.4109325351715,2107.5694485706713,-121.84148396450018,560.0,550.0,-10.0,104.0,104.0,0.0,60.0,60.0,0.0,3.0,9.0,6.0
27182928,T2,13,7,7,40,5,True,249.96004523076923,224.421484,-25.538561230769233,-332.0012959999999,-1730.0064789619428,3,-7,2,2,2461.4805875025063,2115.4792917101176,-346.00129579238865,610.0,625.0,15.0,110.0,103.0,-7.0,65.0,65.0,0.0,3.0,9.0,6.0
27182928,T4,13,7,7,40,5,True,249.96004523076923,224.421484,-25.538561230769233,-332.0012959999999,-1730.0064789619428,3,-7,2,2,2461.4805875025063,2115.4792917101176,-346.00129579238865,610.0,625.0,15.0,110.0,103.0,-7.0,65.0,65.0,0.0,3.0,9.0,6.0
27182928,T6,13,7,7,40,5,True,249.96004523076923,224.421484,-25.538561230769233,-332.0012959999999,-1730.0064789619428,3,-7,2,2,2461.4805875025063,2115.4792917101176,-346.00129579238865,610.0,625.0,15.0,110.0,103.0,-7.0,65.0,65.0,0.0,3.0,9.0,6.0
27182929,T2,14,10,7,0,45,True,236.15025635714284,226.5744862857143,-9.575770071428536,-134.06078099999968,-1115.3039035926795,18,8,-3,-3,2585.1035888844576,2362.042808165921,-223.06078071853653,540.0,630.0,90.0,102.0,110.0,8.0,70.0,70.0,0.0,9.0,0.0,-9.0
